/local/home/dancomar/ijcar26/bench1000/test.smt2  ; 51 51 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/step2.smt2  ; 33 33 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/incr.smt2  ; 23 23 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/incr_by3.smt2  ; 27 27 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/doubling.smt2  ; 26 26 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/decrement.smt2  ; 24 24 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/doubling1.smt2  ; 35 35 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/two_base_cases.smt2  ; 24 24 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/incr_const.smt2  ; 25 25 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/incr_2functions.smt2  ; 1800 1800 (s) ; n 
/local/home/dancomar/ijcar26/bench1000/test1.smt2  ; 1800 1800 (s) ; n 
/local/home/dancomar/ijcar26/bench1000/incr_const_arg.smt2  ; 10 10 (s) ; n 
/local/home/dancomar/ijcar26/bench1000/diff_depends_g.smt2  ; 13 13 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/incr_2functions_const.smt2  ; 478 478 (s) ; s sat 
/local/home/dancomar/ijcar26/bench1000/incr_2functions1.smt2  ; 1800 1800 (s) ; n 
/local/home/dancomar/ijcar26/bench1000/incr_2functions2.smt2  ; 0 0 (s) ; s sat 
